Downloaded from wid.world on 02-10-2021 at 02:44:17
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1987;5138.3
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1988;5221.0
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1989;5247.4
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1990;5235.2
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1991;5160.5
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1992;5079.2
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1993;4931.8
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1994;4904.8
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1995;4933.3
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1996;5043.9
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1997;5127.4
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1998;5160.3
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1999;5136.4
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2000;5184.0
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2001;5276.9
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2002;5394.2
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2003;5493.1
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2004;5624.9
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2005;5825.6
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2006;6018.7
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2007;6206.3
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2008;6329.5
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2009;6333.8
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2010;6485.5
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2011;6427.7
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2012;6611.4
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2013;6660.9
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2014;6743.1
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2015;6785.8
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2016;6736.1
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2017;6719.9
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2018;6723.8
Africa;"anninc_pall_992_i_QB
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2019;6710.3
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1983;6926.865
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1984;6574.8675
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1985;6467.8287
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1986;6618.0795
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1987;6332.088
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1988;6070.8663
